document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813440172.jpg,substitution_image,601,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813439500.jpg,substitution_image,602,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813439528.jpg,substitution_image,603,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813439504.jpg,substitution_image,604,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001860200049.png,substitution_image,605,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001860319901.png,substitution_image,606,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/sql_terminal_management/working_with_sql_terminals.rst,Working with SQL Terminals,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001860199361.png,substitution_image,607,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/troubleshooting.rst,Troubleshooting,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/tool/source/data_studio/troubleshooting.rst,Troubleshooting,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001860319117.png,substitution_image,203,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/troubleshooting.rst,Troubleshooting,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001860199281.png,substitution_image,204,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/troubleshooting.rst,Troubleshooting,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813439420.png,substitution_image,205,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/troubleshooting.rst,Troubleshooting,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813439416.png,substitution_image,206,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/data_studio/troubleshooting.rst,Troubleshooting,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001813599204.png,substitution_image,207,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/introduction_to_datacheck/overview.rst,Overview,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/tool/source/datacheck/introduction_to_datacheck/overview.rst,Overview,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002079758432.png,figure,33,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114138993.png,substitution_image,113,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114139545.png,substitution_image,114,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114139789.png,substitution_image,115,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002078549004.png,substitution_image,116,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114144325.png,substitution_image,117,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114220901.png,substitution_image,118,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002078705432.png,substitution_image,119,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114228013.png,substitution_image,120,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114760145.png,substitution_image,121,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002079322158.png,substitution_image,122,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002079011850.png,substitution_image,123,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002079013756.png,substitution_image,124,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002114856101.png,substitution_image,125,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002079018184.png,substitution_image,126,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002079331782.png,substitution_image,127,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/datacheck/using_datacheck.rst,Using DataCheck,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002084159912.png,substitution_image,128,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/tool/source/downloading_related_tools.rst,Downloading Related Tools,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/tool/source/downloading_related_tools.rst,Downloading Related Tools,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002232440573.png,figure,26,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
